,geometry,Salix caprea,Salix viminalis,Arum italicum,Torilis japonica,Typha latifolia,Viola palustris,Carex flava,Corynephorus canescens,Cotoneaster divaricatus,Dactylorhiza fuchsii
337,"POLYGON ((998433.4348778214 7626684.861747535, 998433.4348778214 7636684.861747535, 988433.4348778214 7636684.861747535, 988433.4348778214 7626684.861747535, 998433.4348778214 7626684.861747535))",False,False,False,False,False,False,False,False,False,False
338,"POLYGON ((998433.4348778214 7636684.861747535, 998433.4348778214 7646684.861747535, 988433.4348778214 7646684.861747535, 988433.4348778214 7636684.861747535, 998433.4348778214 7636684.861747535))",False,False,False,False,False,False,False,False,False,False
339,"POLYGON ((998433.4348778214 7646684.861747535, 998433.4348778214 7656684.861747535, 988433.4348778214 7656684.861747535, 988433.4348778214 7646684.861747535, 998433.4348778214 7646684.861747535))",False,False,False,False,False,False,False,False,False,False
340,"POLYGON ((998433.4348778214 7656684.861747535, 998433.4348778214 7666684.861747535, 988433.4348778214 7666684.861747535, 988433.4348778214 7656684.861747535, 998433.4348778214 7656684.861747535))",False,False,False,False,False,False,False,False,False,False
341,"POLYGON ((998433.4348778214 7666684.861747535, 998433.4348778214 7676684.861747535, 988433.4348778214 7676684.861747535, 988433.4348778214 7666684.861747535, 998433.4348778214 7666684.861747535))",False,False,False,False,False,False,False,False,False,False
342,"POLYGON ((998433.4348778214 7676684.861747535, 998433.4348778214 7686684.861747535, 988433.4348778214 7686684.861747535, 988433.4348778214 7676684.861747535, 998433.4348778214 7676684.861747535))",False,False,False,False,False,False,False,False,False,False
343,"POLYGON ((998433.4348778214 7686684.861747535, 998433.4348778214 7696684.861747535, 988433.4348778214 7696684.861747535, 988433.4348778214 7686684.861747535, 998433.4348778214 7686684.861747535))",False,False,False,False,False,False,False,False,False,False
344,"POLYGON ((998433.4348778214 7696684.861747535, 998433.4348778214 7706684.861747535, 988433.4348778214 7706684.861747535, 988433.4348778214 7696684.861747535, 998433.4348778214 7696684.861747535))",False,False,False,False,False,False,False,False,False,False
345,"POLYGON ((998433.4348778214 7706684.861747535, 998433.4348778214 7716684.861747535, 988433.4348778214 7716684.861747535, 988433.4348778214 7706684.861747535, 998433.4348778214 7706684.861747535))",False,False,False,False,False,False,False,False,False,False
346,"POLYGON ((998433.4348778214 7716684.861747535, 998433.4348778214 7726684.861747535, 988433.4348778214 7726684.861747535, 988433.4348778214 7716684.861747535, 998433.4348778214 7716684.861747535))",False,False,False,False,False,False,False,False,False,False
347,"POLYGON ((998433.4348778214 7726684.861747535, 998433.4348778214 7736684.861747535, 988433.4348778214 7736684.861747535, 988433.4348778214 7726684.861747535, 998433.4348778214 7726684.861747535))",False,False,False,False,False,False,False,False,False,False
348,"POLYGON ((998433.4348778214 7736684.861747535, 998433.4348778214 7746684.861747535, 988433.4348778214 7746684.861747535, 988433.4348778214 7736684.861747535, 998433.4348778214 7736684.861747535))",False,False,False,False,False,False,False,False,False,False
349,"POLYGON ((998433.4348778214 7746684.861747535, 998433.4348778214 7756684.861747535, 988433.4348778214 7756684.861747535, 988433.4348778214 7746684.861747535, 998433.4348778214 7746684.861747535))",False,False,False,False,False,False,False,False,False,False
350,"POLYGON ((998433.4348778214 7756684.861747535, 998433.4348778214 7766684.861747535, 988433.4348778214 7766684.861747535, 988433.4348778214 7756684.861747535, 998433.4348778214 7756684.861747535))",False,False,False,False,False,False,False,False,False,False
351,"POLYGON ((998433.4348778214 7766684.861747535, 998433.4348778214 7776684.861747535, 988433.4348778214 7776684.861747535, 988433.4348778214 7766684.861747535, 998433.4348778214 7766684.861747535))",False,False,False,False,False,False,False,False,False,False
352,"POLYGON ((998433.4348778214 7776684.861747535, 998433.4348778214 7786684.861747535, 988433.4348778214 7786684.861747535, 988433.4348778214 7776684.861747535, 998433.4348778214 7776684.861747535))",False,False,False,False,False,False,False,False,False,False
353,"POLYGON ((998433.4348778214 7786684.861747535, 998433.4348778214 7796684.861747535, 988433.4348778214 7796684.861747535, 988433.4348778214 7786684.861747535, 998433.4348778214 7786684.861747535))",False,False,False,False,False,False,False,False,False,False
354,"POLYGON ((1008433.434877821 7336684.861747535, 1008433.434877821 7346684.861747535, 998433.4348778214 7346684.861747535, 998433.4348778214 7336684.861747535, 1008433.434877821 7336684.861747535))",False,False,False,False,False,False,False,False,False,False
355,"POLYGON ((1008433.434877821 7346684.861747535, 1008433.434877821 7356684.861747535, 998433.4348778214 7356684.861747535, 998433.4348778214 7346684.861747535, 1008433.434877821 7346684.861747535))",False,False,False,False,False,False,False,False,False,False
356,"POLYGON ((1008433.434877821 7356684.861747535, 1008433.434877821 7366684.861747535, 998433.4348778214 7366684.861747535, 998433.4348778214 7356684.861747535, 1008433.434877821 7356684.861747535))",False,False,False,False,False,False,False,False,False,False
357,"POLYGON ((1008433.434877821 7366684.861747535, 1008433.434877821 7376684.861747535, 998433.4348778214 7376684.861747535, 998433.4348778214 7366684.861747535, 1008433.434877821 7366684.861747535))",False,False,False,False,False,False,False,False,False,False
358,"POLYGON ((1008433.434877821 7376684.861747535, 1008433.434877821 7386684.861747535, 998433.4348778214 7386684.861747535, 998433.4348778214 7376684.861747535, 1008433.434877821 7376684.861747535))",False,False,False,False,False,False,False,False,False,False
359,"POLYGON ((1008433.434877821 7386684.861747535, 1008433.434877821 7396684.861747535, 998433.4348778214 7396684.861747535, 998433.4348778214 7386684.861747535, 1008433.434877821 7386684.861747535))",False,False,False,False,False,False,False,False,False,False
360,"POLYGON ((1008433.434877821 7396684.861747535, 1008433.434877821 7406684.861747535, 998433.4348778214 7406684.861747535, 998433.4348778214 7396684.861747535, 1008433.434877821 7396684.861747535))",False,False,False,False,False,False,False,False,False,False
361,"POLYGON ((1008433.434877821 7406684.861747535, 1008433.434877821 7416684.861747535, 998433.4348778214 7416684.861747535, 998433.4348778214 7406684.861747535, 1008433.434877821 7406684.861747535))",False,False,False,False,False,False,False,False,False,False
362,"POLYGON ((1008433.434877821 7416684.861747535, 1008433.434877821 7426684.861747535, 998433.4348778214 7426684.861747535, 998433.4348778214 7416684.861747535, 1008433.434877821 7416684.861747535))",False,False,False,False,False,False,False,False,False,False
363,"POLYGON ((1008433.434877821 7426684.861747535, 1008433.434877821 7436684.861747535, 998433.4348778214 7436684.861747535, 998433.4348778214 7426684.861747535, 1008433.434877821 7426684.861747535))",False,False,False,False,False,False,False,False,False,False
364,"POLYGON ((1008433.434877821 7436684.861747535, 1008433.434877821 7446684.861747535, 998433.4348778214 7446684.861747535, 998433.4348778214 7436684.861747535, 1008433.434877821 7436684.861747535))",False,False,False,False,False,False,False,False,False,False
365,"POLYGON ((1008433.434877821 7446684.861747535, 1008433.434877821 7456684.861747535, 998433.4348778214 7456684.861747535, 998433.4348778214 7446684.861747535, 1008433.434877821 7446684.861747535))",False,False,False,False,False,False,False,False,False,False
366,"POLYGON ((1008433.434877821 7456684.861747535, 1008433.434877821 7466684.861747535, 998433.4348778214 7466684.861747535, 998433.4348778214 7456684.861747535, 1008433.434877821 7456684.861747535))",False,False,False,False,False,False,False,False,False,False
367,"POLYGON ((1008433.434877821 7466684.861747535, 1008433.434877821 7476684.861747535, 998433.4348778214 7476684.861747535, 998433.4348778214 7466684.861747535, 1008433.434877821 7466684.861747535))",False,False,False,False,False,False,False,False,False,False
368,"POLYGON ((1008433.434877821 7476684.861747535, 1008433.434877821 7486684.861747535, 998433.4348778214 7486684.861747535, 998433.4348778214 7476684.861747535, 1008433.434877821 7476684.861747535))",False,False,False,False,False,False,False,False,False,False
369,"POLYGON ((1008433.434877821 7486684.861747535, 1008433.434877821 7496684.861747535, 998433.4348778214 7496684.861747535, 998433.4348778214 7486684.861747535, 1008433.434877821 7486684.861747535))",False,False,False,False,False,False,False,False,False,False
370,"POLYGON ((1008433.434877821 7496684.861747535, 1008433.434877821 7506684.861747535, 998433.4348778214 7506684.861747535, 998433.4348778214 7496684.861747535, 1008433.434877821 7496684.861747535))",False,False,False,False,False,False,False,False,False,False
371,"POLYGON ((1008433.434877821 7506684.861747535, 1008433.434877821 7516684.861747535, 998433.4348778214 7516684.861747535, 998433.4348778214 7506684.861747535, 1008433.434877821 7506684.861747535))",False,False,False,False,False,False,False,False,False,False
372,"POLYGON ((1008433.434877821 7516684.861747535, 1008433.434877821 7526684.861747535, 998433.4348778214 7526684.861747535, 998433.4348778214 7516684.861747535, 1008433.434877821 7516684.861747535))",False,False,False,False,False,False,False,False,False,False
373,"POLYGON ((1008433.434877821 7526684.861747535, 1008433.434877821 7536684.861747535, 998433.4348778214 7536684.861747535, 998433.4348778214 7526684.861747535, 1008433.434877821 7526684.861747535))",False,False,False,False,False,False,False,False,False,False
374,"POLYGON ((1008433.434877821 7536684.861747535, 1008433.434877821 7546684.861747535, 998433.4348778214 7546684.861747535, 998433.4348778214 7536684.861747535, 1008433.434877821 7536684.861747535))",False,False,False,False,False,False,False,False,False,False
375,"POLYGON ((1008433.434877821 7546684.861747535, 1008433.434877821 7556684.861747535, 998433.4348778214 7556684.861747535, 998433.4348778214 7546684.861747535, 1008433.434877821 7546684.861747535))",False,False,False,False,False,False,False,False,False,False
376,"POLYGON ((1008433.434877821 7556684.861747535, 1008433.434877821 7566684.861747535, 998433.4348778214 7566684.861747535, 998433.4348778214 7556684.861747535, 1008433.434877821 7556684.861747535))",False,False,False,False,False,False,False,False,False,False
377,"POLYGON ((1008433.434877821 7566684.861747535, 1008433.434877821 7576684.861747535, 998433.4348778214 7576684.861747535, 998433.4348778214 7566684.861747535, 1008433.434877821 7566684.861747535))",False,False,False,False,False,False,False,False,False,False
378,"POLYGON ((1008433.434877821 7576684.861747535, 1008433.434877821 7586684.861747535, 998433.4348778214 7586684.861747535, 998433.4348778214 7576684.861747535, 1008433.434877821 7576684.861747535))",False,False,False,False,False,False,False,False,False,False
379,"POLYGON ((1008433.434877821 7586684.861747535, 1008433.434877821 7596684.861747535, 998433.4348778214 7596684.861747535, 998433.4348778214 7586684.861747535, 1008433.434877821 7586684.861747535))",False,False,False,False,False,False,False,False,False,False
380,"POLYGON ((1008433.434877821 7596684.861747535, 1008433.434877821 7606684.861747535, 998433.4348778214 7606684.861747535, 998433.4348778214 7596684.861747535, 1008433.434877821 7596684.861747535))",False,False,False,False,False,False,False,False,False,False
381,"POLYGON ((1008433.434877821 7606684.861747535, 1008433.434877821 7616684.861747535, 998433.4348778214 7616684.861747535, 998433.4348778214 7606684.861747535, 1008433.434877821 7606684.861747535))",False,False,False,False,False,False,False,False,False,False
382,"POLYGON ((1008433.434877821 7616684.861747535, 1008433.434877821 7626684.861747535, 998433.4348778214 7626684.861747535, 998433.4348778214 7616684.861747535, 1008433.434877821 7616684.861747535))",False,False,False,False,False,False,False,False,False,False
383,"POLYGON ((1008433.434877821 7626684.861747535, 1008433.434877821 7636684.861747535, 998433.4348778214 7636684.861747535, 998433.4348778214 7626684.861747535, 1008433.434877821 7626684.861747535))",False,False,False,False,False,False,False,False,False,False
384,"POLYGON ((1008433.434877821 7636684.861747535, 1008433.434877821 7646684.861747535, 998433.4348778214 7646684.861747535, 998433.4348778214 7636684.861747535, 1008433.434877821 7636684.861747535))",False,False,False,False,False,False,False,False,False,False
385,"POLYGON ((1008433.434877821 7646684.861747535, 1008433.434877821 7656684.861747535, 998433.4348778214 7656684.861747535, 998433.4348778214 7646684.861747535, 1008433.434877821 7646684.861747535))",False,False,False,False,False,False,False,False,False,False
386,"POLYGON ((1008433.434877821 7656684.861747535, 1008433.434877821 7666684.861747535, 998433.4348778214 7666684.861747535, 998433.4348778214 7656684.861747535, 1008433.434877821 7656684.861747535))",False,False,False,False,False,False,False,False,False,False
387,"POLYGON ((1008433.434877821 7666684.861747535, 1008433.434877821 7676684.861747535, 998433.4348778214 7676684.861747535, 998433.4348778214 7666684.861747535, 1008433.434877821 7666684.861747535))",False,False,False,False,False,False,False,False,False,False
388,"POLYGON ((1008433.434877821 7676684.861747535, 1008433.434877821 7686684.861747535, 998433.4348778214 7686684.861747535, 998433.4348778214 7676684.861747535, 1008433.434877821 7676684.861747535))",False,False,False,False,False,False,False,False,False,False
