,geometry,index_right,Unnamed: 0,stationId,x,y,sunJanuary,sunFebruary,sunMarch,sunApril,sunMay,sunJune,sunJuly,sunAugust,sunSeptember,sunOctober,sunNovember,sunDecember
299,"POLYGON ((988433.4348778214 7696684.861747535, 988433.4348778214 7706684.861747535, 978433.4348778214 7706684.861747535, 978433.4348778214 7696684.861747535, 988433.4348778214 7696684.861747535))",20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
300,"POLYGON ((988433.4348778214 7706684.861747535, 988433.4348778214 7716684.861747535, 978433.4348778214 7716684.861747535, 978433.4348778214 7706684.861747535, 988433.4348778214 7706684.861747535))",20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
301,"POLYGON ((988433.4348778214 7716684.861747535, 988433.4348778214 7726684.861747535, 978433.4348778214 7726684.861747535, 978433.4348778214 7716684.861747535, 988433.4348778214 7716684.861747535))",20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
302,"POLYGON ((988433.4348778214 7726684.861747535, 988433.4348778214 7736684.861747535, 978433.4348778214 7736684.861747535, 978433.4348778214 7726684.861747535, 988433.4348778214 7726684.861747535))",20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
303,"POLYGON ((988433.4348778214 7736684.861747535, 988433.4348778214 7746684.861747535, 978433.4348778214 7746684.861747535, 978433.4348778214 7736684.861747535, 988433.4348778214 7736684.861747535))",20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
304,"POLYGON ((988433.4348778214 7746684.861747535, 988433.4348778214 7756684.861747535, 978433.4348778214 7756684.861747535, 978433.4348778214 7746684.861747535, 988433.4348778214 7746684.861747535))",20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
305,"POLYGON ((988433.4348778214 7756684.861747535, 988433.4348778214 7766684.861747535, 978433.4348778214 7766684.861747535, 978433.4348778214 7756684.861747535, 988433.4348778214 7756684.861747535))",20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
306,"POLYGON ((988433.4348778214 7766684.861747535, 988433.4348778214 7776684.861747535, 978433.4348778214 7776684.861747535, 978433.4348778214 7766684.861747535, 988433.4348778214 7766684.861747535))",20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
307,"POLYGON ((988433.4348778214 7776684.861747535, 988433.4348778214 7786684.861747535, 978433.4348778214 7786684.861747535, 978433.4348778214 7776684.861747535, 988433.4348778214 7776684.861747535))",20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
343,"POLYGON ((998433.4348778214 7686684.861747535, 998433.4348778214 7696684.861747535, 988433.4348778214 7696684.861747535, 988433.4348778214 7686684.861747535, 998433.4348778214 7686684.861747535))",20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
344,"POLYGON ((998433.4348778214 7696684.861747535, 998433.4348778214 7706684.861747535, 988433.4348778214 7706684.861747535, 988433.4348778214 7696684.861747535, 998433.4348778214 7696684.861747535))",20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
345,"POLYGON ((998433.4348778214 7706684.861747535, 998433.4348778214 7716684.861747535, 988433.4348778214 7716684.861747535, 988433.4348778214 7706684.861747535, 998433.4348778214 7706684.861747535))",20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
346,"POLYGON ((998433.4348778214 7716684.861747535, 998433.4348778214 7726684.861747535, 988433.4348778214 7726684.861747535, 988433.4348778214 7716684.861747535, 998433.4348778214 7716684.861747535))",20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
347,"POLYGON ((998433.4348778214 7726684.861747535, 998433.4348778214 7736684.861747535, 988433.4348778214 7736684.861747535, 988433.4348778214 7726684.861747535, 998433.4348778214 7726684.861747535))",20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
348,"POLYGON ((998433.4348778214 7736684.861747535, 998433.4348778214 7746684.861747535, 988433.4348778214 7746684.861747535, 988433.4348778214 7736684.861747535, 998433.4348778214 7736684.861747535))",20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
349,"POLYGON ((998433.4348778214 7746684.861747535, 998433.4348778214 7756684.861747535, 988433.4348778214 7756684.861747535, 988433.4348778214 7746684.861747535, 998433.4348778214 7746684.861747535))",20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
350,"POLYGON ((998433.4348778214 7756684.861747535, 998433.4348778214 7766684.861747535, 988433.4348778214 7766684.861747535, 988433.4348778214 7756684.861747535, 998433.4348778214 7756684.861747535))",20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
351,"POLYGON ((998433.4348778214 7766684.861747535, 998433.4348778214 7776684.861747535, 988433.4348778214 7776684.861747535, 988433.4348778214 7766684.861747535, 998433.4348778214 7766684.861747535))",20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
352,"POLYGON ((998433.4348778214 7776684.861747535, 998433.4348778214 7786684.861747535, 988433.4348778214 7786684.861747535, 988433.4348778214 7776684.861747535, 998433.4348778214 7776684.861747535))",20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
353,"POLYGON ((998433.4348778214 7786684.861747535, 998433.4348778214 7796684.861747535, 988433.4348778214 7796684.861747535, 988433.4348778214 7786684.861747535, 998433.4348778214 7786684.861747535))",20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
391,"POLYGON ((1008433.434877821 7706684.861747535, 1008433.434877821 7716684.861747535, 998433.4348778214 7716684.861747535, 998433.4348778214 7706684.861747535, 1008433.434877821 7706684.861747535))",20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
392,"POLYGON ((1008433.434877821 7716684.861747535, 1008433.434877821 7726684.861747535, 998433.4348778214 7726684.861747535, 998433.4348778214 7716684.861747535, 1008433.434877821 7716684.861747535))",20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
393,"POLYGON ((1008433.434877821 7726684.861747535, 1008433.434877821 7736684.861747535, 998433.4348778214 7736684.861747535, 998433.4348778214 7726684.861747535, 1008433.434877821 7726684.861747535))",20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
394,"POLYGON ((1008433.434877821 7756684.861747535, 1008433.434877821 7766684.861747535, 998433.4348778214 7766684.861747535, 998433.4348778214 7756684.861747535, 1008433.434877821 7756684.861747535))",20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
395,"POLYGON ((1008433.434877821 7766684.861747535, 1008433.434877821 7776684.861747535, 998433.4348778214 7776684.861747535, 998433.4348778214 7766684.861747535, 1008433.434877821 7766684.861747535))",20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
396,"POLYGON ((1008433.434877821 7776684.861747535, 1008433.434877821 7786684.861747535, 998433.4348778214 7786684.861747535, 998433.4348778214 7776684.861747535, 1008433.434877821 7776684.861747535))",20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
397,"POLYGON ((1008433.434877821 7786684.861747535, 1008433.434877821 7796684.861747535, 998433.4348778214 7796684.861747535, 998433.4348778214 7786684.861747535, 1008433.434877821 7786684.861747535))",20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
438,"POLYGON ((1018433.434877821 7756684.861747535, 1018433.434877821 7766684.861747535, 1008433.434877821 7766684.861747535, 1008433.434877821 7756684.861747535, 1018433.434877821 7756684.861747535))",20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
439,"POLYGON ((1018433.434877821 7766684.861747535, 1018433.434877821 7776684.861747535, 1008433.434877821 7776684.861747535, 1008433.434877821 7766684.861747535, 1018433.434877821 7766684.861747535))",20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
440,"POLYGON ((1018433.434877821 7776684.861747535, 1018433.434877821 7786684.861747535, 1008433.434877821 7786684.861747535, 1008433.434877821 7776684.861747535, 1018433.434877821 7776684.861747535))",20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
441,"POLYGON ((1018433.434877821 7786684.861747535, 1018433.434877821 7796684.861747535, 1008433.434877821 7796684.861747535, 1008433.434877821 7786684.861747535, 1018433.434877821 7786684.861747535))",20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
483,"POLYGON ((1028433.434877821 7766684.861747535, 1028433.434877821 7776684.861747535, 1018433.434877821 7776684.861747535, 1018433.434877821 7766684.861747535, 1028433.434877821 7766684.861747535))",20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
484,"POLYGON ((1028433.434877821 7776684.861747535, 1028433.434877821 7786684.861747535, 1018433.434877821 7786684.861747535, 1018433.434877821 7776684.861747535, 1028433.434877821 7776684.861747535))",20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
485,"POLYGON ((1028433.434877821 7786684.861747535, 1028433.434877821 7796684.861747535, 1018433.434877821 7796684.861747535, 1018433.434877821 7786684.861747535, 1028433.434877821 7786684.861747535))",20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
43,"POLYGON ((928433.4348778214 7476684.861747535, 928433.4348778214 7486684.861747535, 918433.4348778214 7486684.861747535, 918433.4348778214 7476684.861747535, 928433.4348778214 7476684.861747535))",22,22,6082,8.6242,55.9591,55.45,70.65,97.675,166.86666666666667,212.5,193.9666666666667,174.4,181.5666666666667,152.1,82.43333333333334,70.63333333333334,42.9
44,"POLYGON ((928433.4348778214 7486684.861747535, 928433.4348778214 7496684.861747535, 918433.4348778214 7496684.861747535, 918433.4348778214 7486684.861747535, 928433.4348778214 7486684.861747535))",22,22,6082,8.6242,55.9591,55.45,70.65,97.675,166.86666666666667,212.5,193.9666666666667,174.4,181.5666666666667,152.1,82.43333333333334,70.63333333333334,42.9
45,"POLYGON ((928433.4348778214 7496684.861747535, 928433.4348778214 7506684.861747535, 918433.4348778214 7506684.861747535, 918433.4348778214 7496684.861747535, 928433.4348778214 7496684.861747535))",22,22,6082,8.6242,55.9591,55.45,70.65,97.675,166.86666666666667,212.5,193.9666666666667,174.4,181.5666666666667,152.1,82.43333333333334,70.63333333333334,42.9
72,"POLYGON ((938433.4348778214 7476684.861747535, 938433.4348778214 7486684.861747535, 928433.4348778214 7486684.861747535, 928433.4348778214 7476684.861747535, 938433.4348778214 7476684.861747535))",22,22,6082,8.6242,55.9591,55.45,70.65,97.675,166.86666666666667,212.5,193.9666666666667,174.4,181.5666666666667,152.1,82.43333333333334,70.63333333333334,42.9
73,"POLYGON ((938433.4348778214 7486684.861747535, 938433.4348778214 7496684.861747535, 928433.4348778214 7496684.861747535, 928433.4348778214 7486684.861747535, 938433.4348778214 7486684.861747535))",22,22,6082,8.6242,55.9591,55.45,70.65,97.675,166.86666666666667,212.5,193.9666666666667,174.4,181.5666666666667,152.1,82.43333333333334,70.63333333333334,42.9
74,"POLYGON ((938433.4348778214 7496684.861747535, 938433.4348778214 7506684.861747535, 928433.4348778214 7506684.861747535, 928433.4348778214 7496684.861747535, 938433.4348778214 7496684.861747535))",22,22,6082,8.6242,55.9591,55.45,70.65,97.675,166.86666666666667,212.5,193.9666666666667,174.4,181.5666666666667,152.1,82.43333333333334,70.63333333333334,42.9
75,"POLYGON ((938433.4348778214 7506684.861747535, 938433.4348778214 7516684.861747535, 928433.4348778214 7516684.861747535, 928433.4348778214 7506684.861747535, 938433.4348778214 7506684.861747535))",22,22,6082,8.6242,55.9591,55.45,70.65,97.675,166.86666666666667,212.5,193.9666666666667,174.4,181.5666666666667,152.1,82.43333333333334,70.63333333333334,42.9
76,"POLYGON ((938433.4348778214 7516684.861747535, 938433.4348778214 7526684.861747535, 928433.4348778214 7526684.861747535, 928433.4348778214 7516684.861747535, 938433.4348778214 7516684.861747535))",22,22,6082,8.6242,55.9591,55.45,70.65,97.675,166.86666666666667,212.5,193.9666666666667,174.4,181.5666666666667,152.1,82.43333333333334,70.63333333333334,42.9
77,"POLYGON ((938433.4348778214 7526684.861747535, 938433.4348778214 7536684.861747535, 928433.4348778214 7536684.861747535, 928433.4348778214 7526684.861747535, 938433.4348778214 7526684.861747535))",22,22,6082,8.6242,55.9591,55.45,70.65,97.675,166.86666666666667,212.5,193.9666666666667,174.4,181.5666666666667,152.1,82.43333333333334,70.63333333333334,42.9
78,"POLYGON ((938433.4348778214 7536684.861747535, 938433.4348778214 7546684.861747535, 928433.4348778214 7546684.861747535, 928433.4348778214 7536684.861747535, 938433.4348778214 7536684.861747535))",22,22,6082,8.6242,55.9591,55.45,70.65,97.675,166.86666666666667,212.5,193.9666666666667,174.4,181.5666666666667,152.1,82.43333333333334,70.63333333333334,42.9
79,"POLYGON ((938433.4348778214 7546684.861747535, 938433.4348778214 7556684.861747535, 928433.4348778214 7556684.861747535, 928433.4348778214 7546684.861747535, 938433.4348778214 7546684.861747535))",22,22,6082,8.6242,55.9591,55.45,70.65,97.675,166.86666666666667,212.5,193.9666666666667,174.4,181.5666666666667,152.1,82.43333333333334,70.63333333333334,42.9
