,Unnamed: 0_x,Unnamed: 0.1_x,Unnamed: 0_x,geometry,index_right_x,Unnamed: 0.1_x,stationId_x,x_x,y_x,rainJanuary,rainFebruary,rainMarch,rainApril,rainMay,rainJune,rainJuly,rainAugust,rainSeptember,rainOctober,rainNovember,rainDecember,Unnamed: 0_y,index_right_y,Unnamed: 0.1_y,stationId_y,x_y,y_y,sunJanuary,sunFebruary,sunMarch,sunApril,sunMay,sunJune,sunJuly,sunAugust,sunSeptember,sunOctober,sunNovember,sunDecember,Unnamed: 0_y,index_right,Unnamed: 0.1_y,stationId,x,y,minTempJanuary,minTempFebruary,minTempMarch,minTempApril,minTempMay,minTempJune,minTempJuly,minTempAugust,minTempSeptember,minTempOctober,minTempNovember,minTempDecember
435,435,435,343,"POLYGON ((998433.4348778214 7686684.861747535, 998433.4348778214 7696684.861747535, 988433.4348778214 7696684.861747535, 988433.4348778214 7686684.861747535, 998433.4348778214 7686684.861747535))",12,12,5109,9.0945,56.7637,78.0,21.7,30.8,,,,71.2,106.1,94.9,93.3,74.7,61.8,343,20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336,343,6,6,6019,8.6412,56.93,-5.65,-7.550000000000001,-6.449999999999999,-0.9,2.2,7.4,8.1,8.8,6.7,3.2,-0.9,-2.4
436,436,436,344,"POLYGON ((998433.4348778214 7696684.861747535, 998433.4348778214 7706684.861747535, 988433.4348778214 7706684.861747535, 988433.4348778214 7696684.861747535, 998433.4348778214 7696684.861747535))",12,12,5109,9.0945,56.7637,78.0,21.7,30.8,,,,71.2,106.1,94.9,93.3,74.7,61.8,344,20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336,344,6,6,6019,8.6412,56.93,-5.65,-7.550000000000001,-6.449999999999999,-0.9,2.2,7.4,8.1,8.8,6.7,3.2,-0.9,-2.4
437,437,437,345,"POLYGON ((998433.4348778214 7706684.861747535, 998433.4348778214 7716684.861747535, 988433.4348778214 7716684.861747535, 988433.4348778214 7706684.861747535, 998433.4348778214 7706684.861747535))",12,12,5109,9.0945,56.7637,78.0,21.7,30.8,,,,71.2,106.1,94.9,93.3,74.7,61.8,345,20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336,345,6,6,6019,8.6412,56.93,-5.65,-7.550000000000001,-6.449999999999999,-0.9,2.2,7.4,8.1,8.8,6.7,3.2,-0.9,-2.4
438,438,438,346,"POLYGON ((998433.4348778214 7716684.861747535, 998433.4348778214 7726684.861747535, 988433.4348778214 7726684.861747535, 988433.4348778214 7716684.861747535, 998433.4348778214 7716684.861747535))",12,12,5109,9.0945,56.7637,78.0,21.7,30.8,,,,71.2,106.1,94.9,93.3,74.7,61.8,346,20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336,346,6,6,6019,8.6412,56.93,-5.65,-7.550000000000001,-6.449999999999999,-0.9,2.2,7.4,8.1,8.8,6.7,3.2,-0.9,-2.4
439,439,439,385,"POLYGON ((1008433.434877821 7646684.861747535, 1008433.434877821 7656684.861747535, 998433.4348778214 7656684.861747535, 998433.4348778214 7646684.861747535, 1008433.434877821 7646684.861747535))",12,12,5109,9.0945,56.7637,78.0,21.7,30.8,,,,71.2,106.1,94.9,93.3,74.7,61.8,385,0,0,6056,8.6705,56.383,59.66666666666666,73.60000000000001,106.15,174.20000000000002,216.96666666666667,190.5,173.03333333333333,181.2,155.56666666666666,85.39999999999999,66.46666666666667,42.2,385,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0
440,440,440,386,"POLYGON ((1008433.434877821 7656684.861747535, 1008433.434877821 7666684.861747535, 998433.4348778214 7666684.861747535, 998433.4348778214 7656684.861747535, 1008433.434877821 7656684.861747535))",12,12,5109,9.0945,56.7637,78.0,21.7,30.8,,,,71.2,106.1,94.9,93.3,74.7,61.8,386,0,0,6056,8.6705,56.383,59.66666666666666,73.60000000000001,106.15,174.20000000000002,216.96666666666667,190.5,173.03333333333333,181.2,155.56666666666666,85.39999999999999,66.46666666666667,42.2,386,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0
441,441,441,387,"POLYGON ((1008433.434877821 7666684.861747535, 1008433.434877821 7676684.861747535, 998433.4348778214 7676684.861747535, 998433.4348778214 7666684.861747535, 1008433.434877821 7666684.861747535))",12,12,5109,9.0945,56.7637,78.0,21.7,30.8,,,,71.2,106.1,94.9,93.3,74.7,61.8,387,0,0,6056,8.6705,56.383,59.66666666666666,73.60000000000001,106.15,174.20000000000002,216.96666666666667,190.5,173.03333333333333,181.2,155.56666666666666,85.39999999999999,66.46666666666667,42.2,387,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0
442,442,442,388,"POLYGON ((1008433.434877821 7676684.861747535, 1008433.434877821 7686684.861747535, 998433.4348778214 7686684.861747535, 998433.4348778214 7676684.861747535, 1008433.434877821 7676684.861747535))",12,12,5109,9.0945,56.7637,78.0,21.7,30.8,,,,71.2,106.1,94.9,93.3,74.7,61.8,388,0,0,6056,8.6705,56.383,59.66666666666666,73.60000000000001,106.15,174.20000000000002,216.96666666666667,190.5,173.03333333333333,181.2,155.56666666666666,85.39999999999999,66.46666666666667,42.2,388,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0
443,443,443,389,"POLYGON ((1008433.434877821 7686684.861747535, 1008433.434877821 7696684.861747535, 998433.4348778214 7696684.861747535, 998433.4348778214 7686684.861747535, 1008433.434877821 7686684.861747535))",12,12,5109,9.0945,56.7637,78.0,21.7,30.8,,,,71.2,106.1,94.9,93.3,74.7,61.8,389,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,389,35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4
444,444,444,390,"POLYGON ((1008433.434877821 7696684.861747535, 1008433.434877821 7706684.861747535, 998433.4348778214 7706684.861747535, 998433.4348778214 7696684.861747535, 1008433.434877821 7696684.861747535))",12,12,5109,9.0945,56.7637,78.0,21.7,30.8,,,,71.2,106.1,94.9,93.3,74.7,61.8,390,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,390,35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4
445,445,445,391,"POLYGON ((1008433.434877821 7706684.861747535, 1008433.434877821 7716684.861747535, 998433.4348778214 7716684.861747535, 998433.4348778214 7706684.861747535, 1008433.434877821 7706684.861747535))",12,12,5109,9.0945,56.7637,78.0,21.7,30.8,,,,71.2,106.1,94.9,93.3,74.7,61.8,391,20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336,391,6,6,6019,8.6412,56.93,-5.65,-7.550000000000001,-6.449999999999999,-0.9,2.2,7.4,8.1,8.8,6.7,3.2,-0.9,-2.4
446,446,446,392,"POLYGON ((1008433.434877821 7716684.861747535, 1008433.434877821 7726684.861747535, 998433.4348778214 7726684.861747535, 998433.4348778214 7716684.861747535, 1008433.434877821 7716684.861747535))",12,12,5109,9.0945,56.7637,78.0,21.7,30.8,,,,71.2,106.1,94.9,93.3,74.7,61.8,392,20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336,392,6,6,6019,8.6412,56.93,-5.65,-7.550000000000001,-6.449999999999999,-0.9,2.2,7.4,8.1,8.8,6.7,3.2,-0.9,-2.4
447,447,447,393,"POLYGON ((1008433.434877821 7726684.861747535, 1008433.434877821 7736684.861747535, 998433.4348778214 7736684.861747535, 998433.4348778214 7726684.861747535, 1008433.434877821 7726684.861747535))",12,12,5109,9.0945,56.7637,78.0,21.7,30.8,,,,71.2,106.1,94.9,93.3,74.7,61.8,393,20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336,393,6,6,6019,8.6412,56.93,-5.65,-7.550000000000001,-6.449999999999999,-0.9,2.2,7.4,8.1,8.8,6.7,3.2,-0.9,-2.4
448,448,448,429,"POLYGON ((1018433.434877821 7646684.861747535, 1018433.434877821 7656684.861747535, 1008433.434877821 7656684.861747535, 1008433.434877821 7646684.861747535, 1018433.434877821 7646684.861747535))",12,12,5109,9.0945,56.7637,78.0,21.7,30.8,,,,71.2,106.1,94.9,93.3,74.7,61.8,429,0,0,6056,8.6705,56.383,59.66666666666666,73.60000000000001,106.15,174.20000000000002,216.96666666666667,190.5,173.03333333333333,181.2,155.56666666666666,85.39999999999999,66.46666666666667,42.2,429,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0
449,449,449,430,"POLYGON ((1018433.434877821 7656684.861747535, 1018433.434877821 7666684.861747535, 1008433.434877821 7666684.861747535, 1008433.434877821 7656684.861747535, 1018433.434877821 7656684.861747535))",12,12,5109,9.0945,56.7637,78.0,21.7,30.8,,,,71.2,106.1,94.9,93.3,74.7,61.8,430,0,0,6056,8.6705,56.383,59.66666666666666,73.60000000000001,106.15,174.20000000000002,216.96666666666667,190.5,173.03333333333333,181.2,155.56666666666666,85.39999999999999,66.46666666666667,42.2,430,34,34,6056,8.6705,56.383,-8.0,-8.25,-6.9,-1.9,2.2,7.4,6.9,7.4,3.8,2.7,-2.5,-6.0
450,450,450,431,"POLYGON ((1018433.434877821 7666684.861747535, 1018433.434877821 7676684.861747535, 1008433.434877821 7676684.861747535, 1008433.434877821 7666684.861747535, 1018433.434877821 7666684.861747535))",12,12,5109,9.0945,56.7637,78.0,21.7,30.8,,,,71.2,106.1,94.9,93.3,74.7,61.8,431,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,431,35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4
451,451,451,432,"POLYGON ((1018433.434877821 7676684.861747535, 1018433.434877821 7686684.861747535, 1008433.434877821 7686684.861747535, 1008433.434877821 7676684.861747535, 1018433.434877821 7676684.861747535))",12,12,5109,9.0945,56.7637,78.0,21.7,30.8,,,,71.2,106.1,94.9,93.3,74.7,61.8,432,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,432,35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4
452,452,452,433,"POLYGON ((1018433.434877821 7686684.861747535, 1018433.434877821 7696684.861747535, 1008433.434877821 7696684.861747535, 1008433.434877821 7686684.861747535, 1018433.434877821 7686684.861747535))",12,12,5109,9.0945,56.7637,78.0,21.7,30.8,,,,71.2,106.1,94.9,93.3,74.7,61.8,433,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,433,35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4
453,453,453,434,"POLYGON ((1018433.434877821 7696684.861747535, 1018433.434877821 7706684.861747535, 1008433.434877821 7706684.861747535, 1008433.434877821 7696684.861747535, 1018433.434877821 7696684.861747535))",12,12,5109,9.0945,56.7637,78.0,21.7,30.8,,,,71.2,106.1,94.9,93.3,74.7,61.8,434,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,434,35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4
454,454,454,435,"POLYGON ((1018433.434877821 7706684.861747535, 1018433.434877821 7716684.861747535, 1008433.434877821 7716684.861747535, 1008433.434877821 7706684.861747535, 1018433.434877821 7706684.861747535))",12,12,5109,9.0945,56.7637,78.0,21.7,30.8,,,,71.2,106.1,94.9,93.3,74.7,61.8,435,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,435,35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4
455,455,455,436,"POLYGON ((1018433.434877821 7716684.861747535, 1018433.434877821 7726684.861747535, 1008433.434877821 7726684.861747535, 1008433.434877821 7716684.861747535, 1018433.434877821 7716684.861747535))",12,12,5109,9.0945,56.7637,78.0,21.7,30.8,,,,71.2,106.1,94.9,93.3,74.7,61.8,436,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,436,35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4
456,456,456,437,"POLYGON ((1018433.434877821 7726684.861747535, 1018433.434877821 7736684.861747535, 1008433.434877821 7736684.861747535, 1008433.434877821 7726684.861747535, 1018433.434877821 7726684.861747535))",12,12,5109,9.0945,56.7637,78.0,21.7,30.8,,,,71.2,106.1,94.9,93.3,74.7,61.8,437,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,437,35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4
457,457,457,474,"POLYGON ((1028433.434877821 7656684.861747535, 1028433.434877821 7666684.861747535, 1018433.434877821 7666684.861747535, 1018433.434877821 7656684.861747535, 1028433.434877821 7656684.861747535))",12,12,5109,9.0945,56.7637,78.0,21.7,30.8,,,,71.2,106.1,94.9,93.3,74.7,61.8,474,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,474,35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4
458,458,458,475,"POLYGON ((1028433.434877821 7666684.861747535, 1028433.434877821 7676684.861747535, 1018433.434877821 7676684.861747535, 1018433.434877821 7666684.861747535, 1028433.434877821 7666684.861747535))",12,12,5109,9.0945,56.7637,78.0,21.7,30.8,,,,71.2,106.1,94.9,93.3,74.7,61.8,475,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,475,35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4
459,459,459,476,"POLYGON ((1028433.434877821 7676684.861747535, 1028433.434877821 7686684.861747535, 1018433.434877821 7686684.861747535, 1018433.434877821 7676684.861747535, 1028433.434877821 7676684.861747535))",12,12,5109,9.0945,56.7637,78.0,21.7,30.8,,,,71.2,106.1,94.9,93.3,74.7,61.8,476,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,476,35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4
460,460,460,477,"POLYGON ((1028433.434877821 7686684.861747535, 1028433.434877821 7696684.861747535, 1018433.434877821 7696684.861747535, 1018433.434877821 7686684.861747535, 1028433.434877821 7686684.861747535))",12,12,5109,9.0945,56.7637,78.0,21.7,30.8,,,,71.2,106.1,94.9,93.3,74.7,61.8,477,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,477,35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4
461,461,461,478,"POLYGON ((1028433.434877821 7716684.861747535, 1028433.434877821 7726684.861747535, 1018433.434877821 7726684.861747535, 1018433.434877821 7716684.861747535, 1028433.434877821 7716684.861747535))",12,12,5109,9.0945,56.7637,78.0,21.7,30.8,,,,71.2,106.1,94.9,93.3,74.7,61.8,478,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,478,35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4
462,462,462,479,"POLYGON ((1028433.434877821 7726684.861747535, 1028433.434877821 7736684.861747535, 1018433.434877821 7736684.861747535, 1018433.434877821 7726684.861747535, 1028433.434877821 7726684.861747535))",12,12,5109,9.0945,56.7637,78.0,21.7,30.8,,,,71.2,106.1,94.9,93.3,74.7,61.8,479,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,479,35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4
463,463,463,520,"POLYGON ((1038433.434877821 7666684.861747535, 1038433.434877821 7676684.861747535, 1028433.434877821 7676684.861747535, 1028433.434877821 7666684.861747535, 1038433.434877821 7666684.861747535))",12,12,5109,9.0945,56.7637,78.0,21.7,30.8,,,,71.2,106.1,94.9,93.3,74.7,61.8,520,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,520,35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4
464,464,464,521,"POLYGON ((1038433.434877821 7676684.861747535, 1038433.434877821 7686684.861747535, 1028433.434877821 7686684.861747535, 1028433.434877821 7676684.861747535, 1038433.434877821 7676684.861747535))",12,12,5109,9.0945,56.7637,78.0,21.7,30.8,,,,71.2,106.1,94.9,93.3,74.7,61.8,521,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,521,35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4
465,465,465,522,"POLYGON ((1038433.434877821 7686684.861747535, 1038433.434877821 7696684.861747535, 1028433.434877821 7696684.861747535, 1028433.434877821 7686684.861747535, 1038433.434877821 7686684.861747535))",12,12,5109,9.0945,56.7637,78.0,21.7,30.8,,,,71.2,106.1,94.9,93.3,74.7,61.8,522,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,522,35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4
466,466,466,523,"POLYGON ((1038433.434877821 7696684.861747535, 1038433.434877821 7706684.861747535, 1028433.434877821 7706684.861747535, 1028433.434877821 7696684.861747535, 1038433.434877821 7696684.861747535))",12,12,5109,9.0945,56.7637,78.0,21.7,30.8,,,,71.2,106.1,94.9,93.3,74.7,61.8,523,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,523,35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4
467,467,467,524,"POLYGON ((1038433.434877821 7706684.861747535, 1038433.434877821 7716684.861747535, 1028433.434877821 7716684.861747535, 1028433.434877821 7706684.861747535, 1038433.434877821 7706684.861747535))",12,12,5109,9.0945,56.7637,78.0,21.7,30.8,,,,71.2,106.1,94.9,93.3,74.7,61.8,524,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,524,35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4
468,468,468,359,"POLYGON ((1008433.434877821 7386684.861747535, 1008433.434877821 7396684.861747535, 998433.4348778214 7396684.861747535, 998433.4348778214 7386684.861747535, 1008433.434877821 7386684.861747535))",30,30,5381,9.2057,55.147,109.4,35.4,53.8,,,121.1,79.1,98.3,141.1,115.5,98.7,96.7,359,3,3,6116,9.1229,54.8986,54.73333333333333,70.475,106.525,178.20000000000002,213.66666666666663,190.4,179.6,189.2,150.73333333333332,74.3,60.13333333333333,37.56666666666666,359,27,27,6093,8.6551,55.2908,-6.4,-6.45,-4.05,-2.4,2.0,7.9,9.8,9.1,6.3,5.0,-1.7,-3.7
469,469,469,360,"POLYGON ((1008433.434877821 7396684.861747535, 1008433.434877821 7406684.861747535, 998433.4348778214 7406684.861747535, 998433.4348778214 7396684.861747535, 1008433.434877821 7396684.861747535))",30,30,5381,9.2057,55.147,109.4,35.4,53.8,,,121.1,79.1,98.3,141.1,115.5,98.7,96.7,360,25,25,6096,8.5599,55.1904,58.6,84.15,121.575,197.8333333333333,228.86666666666667,221.80000000000004,210.13333333333333,215.0333333333333,167.96666666666667,86.46666666666665,68.0,46.333333333333336,360,27,27,6093,8.6551,55.2908,-6.4,-6.45,-4.05,-2.4,2.0,7.9,9.8,9.1,6.3,5.0,-1.7,-3.7
470,470,470,361,"POLYGON ((1008433.434877821 7406684.861747535, 1008433.434877821 7416684.861747535, 998433.4348778214 7416684.861747535, 998433.4348778214 7406684.861747535, 1008433.434877821 7406684.861747535))",30,30,5381,9.2057,55.147,109.4,35.4,53.8,,,121.1,79.1,98.3,141.1,115.5,98.7,96.7,361,25,25,6096,8.5599,55.1904,58.6,84.15,121.575,197.8333333333333,228.86666666666667,221.80000000000004,210.13333333333333,215.0333333333333,167.96666666666667,86.46666666666665,68.0,46.333333333333336,361,27,27,6093,8.6551,55.2908,-6.4,-6.45,-4.05,-2.4,2.0,7.9,9.8,9.1,6.3,5.0,-1.7,-3.7
