,geometry,minTempJanuary,minTempFebruary,minTempMarch,minTempApril,minTempMay,minTempJune,minTempJuly,minTempAugust,minTempSeptember,minTempOctober,minTempNovember,minTempDecember,maxTempJanuary,maxTempFebruary,maxTempMarch,maxTempApril,maxTempMay,maxTempJune,maxTempJuly,maxTempAugust,maxTempSeptember,maxTempOctober,maxTempNovember,maxTempDecember,rainJanuary,rainFebruary,rainMarch,rainJuly,rainAugust,rainSeptember,rainOctober,rainNovember,rainDecember,Unnamed: 0_y_y,sunJanuary,sunFebruary,sunMarch,sunApril,sunMay,sunJune,sunJuly,sunAugust,sunSeptember,sunOctober,sunNovember,sunDecember,Unnamed: 0.1.1,windJanuary,windFebruary,windMarch,windJuly,windAugust,windSeptember,windOctober,windNovember,windDecember
523,"POLYGON ((1058433.434877821 7596684.861747535, 1058433.434877821 7606684.861747535, 1048433.434877821 7606684.861747535, 1048433.434877821 7596684.861747535, 1058433.434877821 7596684.861747535))",-11.45,-9.35,-8.399999999999999,-5.4,-2.1,4.2,2.6,4.4,2.9,-0.6,-4.2,-6.8,9.4,6.95,14.35,15.7,26.5,25.1,24.4,25.1,21.3,17.9,13.0,10.4,3.65,4.35,4.05,3.3,3.2,2.8,4.0,3.2,4.05,608,53.9,72.22500000000001,105.375,171.0666666666667,212.9,184.9333333333333,168.36666666666667,186.0333333333333,148.33333333333334,76.56666666666668,61.96666666666666,41.53333333333333,42,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
524,"POLYGON ((1058433.434877821 7606684.861747535, 1058433.434877821 7616684.861747535, 1048433.434877821 7616684.861747535, 1048433.434877821 7606684.861747535, 1058433.434877821 7606684.861747535))",-11.45,-9.35,-8.399999999999999,-5.4,-2.1,4.2,2.6,4.4,2.9,-0.6,-4.2,-6.8,9.4,6.95,14.35,15.7,26.5,25.1,24.4,25.1,21.3,17.9,13.0,10.4,3.65,4.35,4.05,3.3,3.2,2.8,4.0,3.2,4.05,609,53.9,72.22500000000001,105.375,171.0666666666667,212.9,184.9333333333333,168.36666666666667,186.0333333333333,148.33333333333334,76.56666666666668,61.96666666666666,41.53333333333333,42,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
525,"POLYGON ((1058433.434877821 7616684.861747535, 1058433.434877821 7626684.861747535, 1048433.434877821 7626684.861747535, 1048433.434877821 7616684.861747535, 1058433.434877821 7616684.861747535))",-11.45,-9.35,-8.399999999999999,-5.4,-2.1,4.2,2.6,4.4,2.9,-0.6,-4.2,-6.8,9.4,6.95,14.35,15.7,26.5,25.1,24.4,25.1,21.3,17.9,13.0,10.4,3.65,4.35,4.05,3.3,3.2,2.8,4.0,3.2,4.05,610,53.9,72.22500000000001,105.375,171.0666666666667,212.9,184.9333333333333,168.36666666666667,186.0333333333333,148.33333333333334,76.56666666666668,61.96666666666666,41.53333333333333,42,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
526,"POLYGON ((1058433.434877821 7626684.861747535, 1058433.434877821 7636684.861747535, 1048433.434877821 7636684.861747535, 1048433.434877821 7626684.861747535, 1058433.434877821 7626684.861747535))",-11.45,-9.35,-8.399999999999999,-5.4,-2.1,4.2,2.6,4.4,2.9,-0.6,-4.2,-6.8,9.4,6.95,14.35,15.7,26.5,25.1,24.4,25.1,21.3,17.9,13.0,10.4,3.65,4.35,4.05,3.3,3.2,2.8,4.0,3.2,4.05,611,53.9,72.22500000000001,105.375,171.0666666666667,212.9,184.9333333333333,168.36666666666667,186.0333333333333,148.33333333333334,76.56666666666668,61.96666666666666,41.53333333333333,42,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
527,"POLYGON ((1068433.434877821 7566684.861747535, 1068433.434877821 7576684.861747535, 1058433.434877821 7576684.861747535, 1058433.434877821 7566684.861747535, 1068433.434877821 7566684.861747535))",-11.45,-9.35,-8.399999999999999,-5.4,-2.1,4.2,2.6,4.4,2.9,-0.6,-4.2,-6.8,9.4,6.95,14.35,15.7,26.5,25.1,24.4,25.1,21.3,17.9,13.0,10.4,3.65,4.35,4.05,3.3,3.2,2.8,4.0,3.2,4.05,653,53.9,72.22500000000001,105.375,171.0666666666667,212.9,184.9333333333333,168.36666666666667,186.0333333333333,148.33333333333334,76.56666666666668,61.96666666666666,41.53333333333333,77,83.8,39.0,30.3,75.1,85.2,81.8,109.8,63.5,63.8
528,"POLYGON ((1068433.434877821 7576684.861747535, 1068433.434877821 7586684.861747535, 1058433.434877821 7586684.861747535, 1058433.434877821 7576684.861747535, 1068433.434877821 7576684.861747535))",-11.45,-9.35,-8.399999999999999,-5.4,-2.1,4.2,2.6,4.4,2.9,-0.6,-4.2,-6.8,9.4,6.95,14.35,15.7,26.5,25.1,24.4,25.1,21.3,17.9,13.0,10.4,3.65,4.35,4.05,3.3,3.2,2.8,4.0,3.2,4.05,654,53.9,72.22500000000001,105.375,171.0666666666667,212.9,184.9333333333333,168.36666666666667,186.0333333333333,148.33333333333334,76.56666666666668,61.96666666666666,41.53333333333333,60,102.6,47.6,37.0,94.1,114.4,144.4,132.4,102.2,93.3
529,"POLYGON ((1068433.434877821 7586684.861747535, 1068433.434877821 7596684.861747535, 1058433.434877821 7596684.861747535, 1058433.434877821 7586684.861747535, 1068433.434877821 7586684.861747535))",-11.45,-9.35,-8.399999999999999,-5.4,-2.1,4.2,2.6,4.4,2.9,-0.6,-4.2,-6.8,9.4,6.95,14.35,15.7,26.5,25.1,24.4,25.1,21.3,17.9,13.0,10.4,3.65,4.35,4.05,3.3,3.2,2.8,4.0,3.2,4.05,655,53.9,72.22500000000001,105.375,171.0666666666667,212.9,184.9333333333333,168.36666666666667,186.0333333333333,148.33333333333334,76.56666666666668,61.96666666666666,41.53333333333333,42,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
530,"POLYGON ((1068433.434877821 7596684.861747535, 1068433.434877821 7606684.861747535, 1058433.434877821 7606684.861747535, 1058433.434877821 7596684.861747535, 1068433.434877821 7596684.861747535))",-11.45,-9.35,-8.399999999999999,-5.4,-2.1,4.2,2.6,4.4,2.9,-0.6,-4.2,-6.8,9.4,6.95,14.35,15.7,26.5,25.1,24.4,25.1,21.3,17.9,13.0,10.4,3.65,4.35,4.05,3.3,3.2,2.8,4.0,3.2,4.05,656,53.9,72.22500000000001,105.375,171.0666666666667,212.9,184.9333333333333,168.36666666666667,186.0333333333333,148.33333333333334,76.56666666666668,61.96666666666666,41.53333333333333,42,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
531,"POLYGON ((1068433.434877821 7606684.861747535, 1068433.434877821 7616684.861747535, 1058433.434877821 7616684.861747535, 1058433.434877821 7606684.861747535, 1068433.434877821 7606684.861747535))",-11.45,-9.35,-8.399999999999999,-5.4,-2.1,4.2,2.6,4.4,2.9,-0.6,-4.2,-6.8,9.4,6.95,14.35,15.7,26.5,25.1,24.4,25.1,21.3,17.9,13.0,10.4,3.65,4.35,4.05,3.3,3.2,2.8,4.0,3.2,4.05,657,53.9,72.22500000000001,105.375,171.0666666666667,212.9,184.9333333333333,168.36666666666667,186.0333333333333,148.33333333333334,76.56666666666668,61.96666666666666,41.53333333333333,42,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
532,"POLYGON ((1068433.434877821 7616684.861747535, 1068433.434877821 7626684.861747535, 1058433.434877821 7626684.861747535, 1058433.434877821 7616684.861747535, 1068433.434877821 7616684.861747535))",-11.45,-9.35,-8.399999999999999,-5.4,-2.1,4.2,2.6,4.4,2.9,-0.6,-4.2,-6.8,9.4,6.95,14.35,15.7,26.5,25.1,24.4,25.1,21.3,17.9,13.0,10.4,3.65,4.35,4.05,3.3,3.2,2.8,4.0,3.2,4.05,658,53.9,72.22500000000001,105.375,171.0666666666667,212.9,184.9333333333333,168.36666666666667,186.0333333333333,148.33333333333334,76.56666666666668,61.96666666666666,41.53333333333333,42,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
533,"POLYGON ((1078433.434877821 7586684.861747535, 1078433.434877821 7596684.861747535, 1068433.434877821 7596684.861747535, 1068433.434877821 7586684.861747535, 1078433.434877821 7586684.861747535))",-11.45,-9.35,-8.399999999999999,-5.4,-2.1,4.2,2.6,4.4,2.9,-0.6,-4.2,-6.8,9.4,6.95,14.35,15.7,26.5,25.1,24.4,25.1,21.3,17.9,13.0,10.4,3.65,4.35,4.05,3.3,3.2,2.8,4.0,3.2,4.05,701,53.9,72.22500000000001,105.375,171.0666666666667,212.9,184.9333333333333,168.36666666666667,186.0333333333333,148.33333333333334,76.56666666666668,61.96666666666666,41.53333333333333,16,87.2,35.2,38.6,77.8,92.5,106.6,103.7,63.4,62.1
534,"POLYGON ((1078433.434877821 7596684.861747535, 1078433.434877821 7606684.861747535, 1068433.434877821 7606684.861747535, 1068433.434877821 7596684.861747535, 1078433.434877821 7596684.861747535))",-11.45,-9.35,-8.399999999999999,-5.4,-2.1,4.2,2.6,4.4,2.9,-0.6,-4.2,-6.8,9.4,6.95,14.35,15.7,26.5,25.1,24.4,25.1,21.3,17.9,13.0,10.4,3.65,4.35,4.05,3.3,3.2,2.8,4.0,3.2,4.05,702,53.9,72.22500000000001,105.375,171.0666666666667,212.9,184.9333333333333,168.36666666666667,186.0333333333333,148.33333333333334,76.56666666666668,61.96666666666666,41.53333333333333,42,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
535,"POLYGON ((1008433.434877821 7686684.861747535, 1008433.434877821 7696684.861747535, 998433.4348778214 7696684.861747535, 998433.4348778214 7686684.861747535, 1008433.434877821 7686684.861747535))",-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,3.95,4.6,4.75,3.5,3.3,3.0,4.3,3.6,4.45,389,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,12,78.0,21.7,30.8,71.2,106.1,94.9,93.3,74.7,61.8
536,"POLYGON ((1008433.434877821 7696684.861747535, 1008433.434877821 7706684.861747535, 998433.4348778214 7706684.861747535, 998433.4348778214 7696684.861747535, 1008433.434877821 7696684.861747535))",-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,3.95,4.6,4.75,3.5,3.3,3.0,4.3,3.6,4.45,390,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,12,78.0,21.7,30.8,71.2,106.1,94.9,93.3,74.7,61.8
537,"POLYGON ((1018433.434877821 7666684.861747535, 1018433.434877821 7676684.861747535, 1008433.434877821 7676684.861747535, 1008433.434877821 7666684.861747535, 1018433.434877821 7666684.861747535))",-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,3.95,4.6,4.75,3.5,3.3,3.0,4.3,3.6,4.45,431,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,12,78.0,21.7,30.8,71.2,106.1,94.9,93.3,74.7,61.8
538,"POLYGON ((1018433.434877821 7676684.861747535, 1018433.434877821 7686684.861747535, 1008433.434877821 7686684.861747535, 1008433.434877821 7676684.861747535, 1018433.434877821 7676684.861747535))",-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,3.95,4.6,4.75,3.5,3.3,3.0,4.3,3.6,4.45,432,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,12,78.0,21.7,30.8,71.2,106.1,94.9,93.3,74.7,61.8
539,"POLYGON ((1018433.434877821 7686684.861747535, 1018433.434877821 7696684.861747535, 1008433.434877821 7696684.861747535, 1008433.434877821 7686684.861747535, 1018433.434877821 7686684.861747535))",-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,3.95,4.6,4.75,3.5,3.3,3.0,4.3,3.6,4.45,433,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,12,78.0,21.7,30.8,71.2,106.1,94.9,93.3,74.7,61.8
540,"POLYGON ((1018433.434877821 7696684.861747535, 1018433.434877821 7706684.861747535, 1008433.434877821 7706684.861747535, 1008433.434877821 7696684.861747535, 1018433.434877821 7696684.861747535))",-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,3.95,4.6,4.75,3.5,3.3,3.0,4.3,3.6,4.45,434,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,12,78.0,21.7,30.8,71.2,106.1,94.9,93.3,74.7,61.8
541,"POLYGON ((1018433.434877821 7706684.861747535, 1018433.434877821 7716684.861747535, 1008433.434877821 7716684.861747535, 1008433.434877821 7706684.861747535, 1018433.434877821 7706684.861747535))",-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,3.95,4.6,4.75,3.5,3.3,3.0,4.3,3.6,4.45,435,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,12,78.0,21.7,30.8,71.2,106.1,94.9,93.3,74.7,61.8
542,"POLYGON ((1018433.434877821 7716684.861747535, 1018433.434877821 7726684.861747535, 1008433.434877821 7726684.861747535, 1008433.434877821 7716684.861747535, 1018433.434877821 7716684.861747535))",-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,3.95,4.6,4.75,3.5,3.3,3.0,4.3,3.6,4.45,436,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,12,78.0,21.7,30.8,71.2,106.1,94.9,93.3,74.7,61.8
543,"POLYGON ((1018433.434877821 7726684.861747535, 1018433.434877821 7736684.861747535, 1008433.434877821 7736684.861747535, 1008433.434877821 7726684.861747535, 1018433.434877821 7726684.861747535))",-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,3.95,4.6,4.75,3.5,3.3,3.0,4.3,3.6,4.45,437,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,12,78.0,21.7,30.8,71.2,106.1,94.9,93.3,74.7,61.8
544,"POLYGON ((1028433.434877821 7656684.861747535, 1028433.434877821 7666684.861747535, 1018433.434877821 7666684.861747535, 1018433.434877821 7656684.861747535, 1028433.434877821 7656684.861747535))",-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,3.95,4.6,4.75,3.5,3.3,3.0,4.3,3.6,4.45,474,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,12,78.0,21.7,30.8,71.2,106.1,94.9,93.3,74.7,61.8
545,"POLYGON ((1028433.434877821 7666684.861747535, 1028433.434877821 7676684.861747535, 1018433.434877821 7676684.861747535, 1018433.434877821 7666684.861747535, 1028433.434877821 7666684.861747535))",-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,3.95,4.6,4.75,3.5,3.3,3.0,4.3,3.6,4.45,475,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,12,78.0,21.7,30.8,71.2,106.1,94.9,93.3,74.7,61.8
546,"POLYGON ((1028433.434877821 7676684.861747535, 1028433.434877821 7686684.861747535, 1018433.434877821 7686684.861747535, 1018433.434877821 7676684.861747535, 1028433.434877821 7676684.861747535))",-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,3.95,4.6,4.75,3.5,3.3,3.0,4.3,3.6,4.45,476,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,12,78.0,21.7,30.8,71.2,106.1,94.9,93.3,74.7,61.8
547,"POLYGON ((1028433.434877821 7686684.861747535, 1028433.434877821 7696684.861747535, 1018433.434877821 7696684.861747535, 1018433.434877821 7686684.861747535, 1028433.434877821 7686684.861747535))",-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,3.95,4.6,4.75,3.5,3.3,3.0,4.3,3.6,4.45,477,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,12,78.0,21.7,30.8,71.2,106.1,94.9,93.3,74.7,61.8
548,"POLYGON ((1028433.434877821 7716684.861747535, 1028433.434877821 7726684.861747535, 1018433.434877821 7726684.861747535, 1018433.434877821 7716684.861747535, 1028433.434877821 7716684.861747535))",-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,3.95,4.6,4.75,3.5,3.3,3.0,4.3,3.6,4.45,478,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,12,78.0,21.7,30.8,71.2,106.1,94.9,93.3,74.7,61.8
549,"POLYGON ((1028433.434877821 7726684.861747535, 1028433.434877821 7736684.861747535, 1018433.434877821 7736684.861747535, 1018433.434877821 7726684.861747535, 1028433.434877821 7726684.861747535))",-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,3.95,4.6,4.75,3.5,3.3,3.0,4.3,3.6,4.45,479,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,12,78.0,21.7,30.8,71.2,106.1,94.9,93.3,74.7,61.8
550,"POLYGON ((1028433.434877821 7736684.861747535, 1028433.434877821 7746684.861747535, 1018433.434877821 7746684.861747535, 1018433.434877821 7736684.861747535, 1028433.434877821 7736684.861747535))",-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,3.95,4.6,4.75,3.5,3.3,3.0,4.3,3.6,4.45,480,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,62,68.9,17.8,36.2,60.6,118.0,50.5,100.6,73.5,65.8
551,"POLYGON ((1028433.434877821 7746684.861747535, 1028433.434877821 7756684.861747535, 1018433.434877821 7756684.861747535, 1018433.434877821 7746684.861747535, 1028433.434877821 7746684.861747535))",-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,3.95,4.6,4.75,3.5,3.3,3.0,4.3,3.6,4.45,481,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,62,68.9,17.8,36.2,60.6,118.0,50.5,100.6,73.5,65.8
552,"POLYGON ((1028433.434877821 7756684.861747535, 1028433.434877821 7766684.861747535, 1018433.434877821 7766684.861747535, 1018433.434877821 7756684.861747535, 1028433.434877821 7756684.861747535))",-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,3.95,4.6,4.75,3.5,3.3,3.0,4.3,3.6,4.45,482,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,62,68.9,17.8,36.2,60.6,118.0,50.5,100.6,73.5,65.8
553,"POLYGON ((1038433.434877821 7646684.861747535, 1038433.434877821 7656684.861747535, 1028433.434877821 7656684.861747535, 1028433.434877821 7646684.861747535, 1038433.434877821 7646684.861747535))",-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,3.95,4.6,4.75,3.5,3.3,3.0,4.3,3.6,4.45,518,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,42,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
554,"POLYGON ((1038433.434877821 7656684.861747535, 1038433.434877821 7666684.861747535, 1028433.434877821 7666684.861747535, 1028433.434877821 7656684.861747535, 1038433.434877821 7656684.861747535))",-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,3.95,4.6,4.75,3.5,3.3,3.0,4.3,3.6,4.45,519,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,55,87.3,27.7,37.6,67.3,119.8,112.2,103.8,76.0,71.1
555,"POLYGON ((1038433.434877821 7666684.861747535, 1038433.434877821 7676684.861747535, 1028433.434877821 7676684.861747535, 1028433.434877821 7666684.861747535, 1038433.434877821 7666684.861747535))",-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,3.95,4.6,4.75,3.5,3.3,3.0,4.3,3.6,4.45,520,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,12,78.0,21.7,30.8,71.2,106.1,94.9,93.3,74.7,61.8
556,"POLYGON ((1038433.434877821 7676684.861747535, 1038433.434877821 7686684.861747535, 1028433.434877821 7686684.861747535, 1028433.434877821 7676684.861747535, 1038433.434877821 7676684.861747535))",-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,3.95,4.6,4.75,3.5,3.3,3.0,4.3,3.6,4.45,521,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,12,78.0,21.7,30.8,71.2,106.1,94.9,93.3,74.7,61.8
557,"POLYGON ((1038433.434877821 7686684.861747535, 1038433.434877821 7696684.861747535, 1028433.434877821 7696684.861747535, 1028433.434877821 7686684.861747535, 1038433.434877821 7686684.861747535))",-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,3.95,4.6,4.75,3.5,3.3,3.0,4.3,3.6,4.45,522,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,12,78.0,21.7,30.8,71.2,106.1,94.9,93.3,74.7,61.8
558,"POLYGON ((1038433.434877821 7696684.861747535, 1038433.434877821 7706684.861747535, 1028433.434877821 7706684.861747535, 1028433.434877821 7696684.861747535, 1038433.434877821 7696684.861747535))",-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,3.95,4.6,4.75,3.5,3.3,3.0,4.3,3.6,4.45,523,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,12,78.0,21.7,30.8,71.2,106.1,94.9,93.3,74.7,61.8
559,"POLYGON ((1038433.434877821 7706684.861747535, 1038433.434877821 7716684.861747535, 1028433.434877821 7716684.861747535, 1028433.434877821 7706684.861747535, 1038433.434877821 7706684.861747535))",-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,3.95,4.6,4.75,3.5,3.3,3.0,4.3,3.6,4.45,524,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336,12,78.0,21.7,30.8,71.2,106.1,94.9,93.3,74.7,61.8
