,geometry,index_right,Unnamed: 0,stationId,x,y,windJanuary,windFebruary,windMarch,windJuly,windAugust,windSeptember,windOctober,windNovember,windDecember
494,"POLYGON ((1038433.434877821 7406684.861747535, 1038433.434877821 7416684.861747535, 1028433.434877821 7416684.861747535, 1028433.434877821 7406684.861747535, 1038433.434877821 7406684.861747535))",30,30,5381,9.2057,55.147,109.4,35.4,53.8,79.1,98.3,141.1,115.5,98.7,96.7
495,"POLYGON ((1038433.434877821 7416684.861747535, 1038433.434877821 7426684.861747535, 1028433.434877821 7426684.861747535, 1028433.434877821 7416684.861747535, 1038433.434877821 7416684.861747535))",30,30,5381,9.2057,55.147,109.4,35.4,53.8,79.1,98.3,141.1,115.5,98.7,96.7
496,"POLYGON ((1038433.434877821 7426684.861747535, 1038433.434877821 7436684.861747535, 1028433.434877821 7436684.861747535, 1028433.434877821 7426684.861747535, 1038433.434877821 7426684.861747535))",30,30,5381,9.2057,55.147,109.4,35.4,53.8,79.1,98.3,141.1,115.5,98.7,96.7
539,"POLYGON ((1048433.434877821 7376684.861747535, 1048433.434877821 7386684.861747535, 1038433.434877821 7386684.861747535, 1038433.434877821 7376684.861747535, 1048433.434877821 7376684.861747535))",30,30,5381,9.2057,55.147,109.4,35.4,53.8,79.1,98.3,141.1,115.5,98.7,96.7
540,"POLYGON ((1048433.434877821 7386684.861747535, 1048433.434877821 7396684.861747535, 1038433.434877821 7396684.861747535, 1038433.434877821 7386684.861747535, 1048433.434877821 7386684.861747535))",30,30,5381,9.2057,55.147,109.4,35.4,53.8,79.1,98.3,141.1,115.5,98.7,96.7
541,"POLYGON ((1048433.434877821 7396684.861747535, 1048433.434877821 7406684.861747535, 1038433.434877821 7406684.861747535, 1038433.434877821 7396684.861747535, 1048433.434877821 7396684.861747535))",30,30,5381,9.2057,55.147,109.4,35.4,53.8,79.1,98.3,141.1,115.5,98.7,96.7
542,"POLYGON ((1048433.434877821 7406684.861747535, 1048433.434877821 7416684.861747535, 1038433.434877821 7416684.861747535, 1038433.434877821 7406684.861747535, 1048433.434877821 7406684.861747535))",30,30,5381,9.2057,55.147,109.4,35.4,53.8,79.1,98.3,141.1,115.5,98.7,96.7
375,"POLYGON ((1008433.434877821 7546684.861747535, 1008433.434877821 7556684.861747535, 998433.4348778214 7556684.861747535, 998433.4348778214 7546684.861747535, 1008433.434877821 7546684.861747535))",32,32,5272,9.1168,55.9654,103.0,39.7,33.8,89.5,99.8,156.2,113.5,94.2,86.6
418,"POLYGON ((1018433.434877821 7536684.861747535, 1018433.434877821 7546684.861747535, 1008433.434877821 7546684.861747535, 1008433.434877821 7536684.861747535, 1018433.434877821 7536684.861747535))",32,32,5272,9.1168,55.9654,103.0,39.7,33.8,89.5,99.8,156.2,113.5,94.2,86.6
419,"POLYGON ((1018433.434877821 7546684.861747535, 1018433.434877821 7556684.861747535, 1008433.434877821 7556684.861747535, 1008433.434877821 7546684.861747535, 1018433.434877821 7546684.861747535))",32,32,5272,9.1168,55.9654,103.0,39.7,33.8,89.5,99.8,156.2,113.5,94.2,86.6
462,"POLYGON ((1028433.434877821 7536684.861747535, 1028433.434877821 7546684.861747535, 1018433.434877821 7546684.861747535, 1018433.434877821 7536684.861747535, 1028433.434877821 7536684.861747535))",32,32,5272,9.1168,55.9654,103.0,39.7,33.8,89.5,99.8,156.2,113.5,94.2,86.6
463,"POLYGON ((1028433.434877821 7546684.861747535, 1028433.434877821 7556684.861747535, 1018433.434877821 7556684.861747535, 1018433.434877821 7546684.861747535, 1028433.434877821 7546684.861747535))",32,32,5272,9.1168,55.9654,103.0,39.7,33.8,89.5,99.8,156.2,113.5,94.2,86.6
420,"POLYGON ((1018433.434877821 7556684.861747535, 1018433.434877821 7566684.861747535, 1008433.434877821 7566684.861747535, 1008433.434877821 7556684.861747535, 1018433.434877821 7556684.861747535))",13,13,5276,9.1594,56.0372,97.4,32.7,27.1,84.5,94.0,137.8,107.7,84.6,74.6
421,"POLYGON ((1018433.434877821 7566684.861747535, 1018433.434877821 7576684.861747535, 1008433.434877821 7576684.861747535, 1008433.434877821 7566684.861747535, 1018433.434877821 7566684.861747535))",13,13,5276,9.1594,56.0372,97.4,32.7,27.1,84.5,94.0,137.8,107.7,84.6,74.6
464,"POLYGON ((1028433.434877821 7556684.861747535, 1028433.434877821 7566684.861747535, 1018433.434877821 7566684.861747535, 1018433.434877821 7556684.861747535, 1028433.434877821 7556684.861747535))",13,13,5276,9.1594,56.0372,97.4,32.7,27.1,84.5,94.0,137.8,107.7,84.6,74.6
428,"POLYGON ((1018433.434877821 7636684.861747535, 1018433.434877821 7646684.861747535, 1008433.434877821 7646684.861747535, 1008433.434877821 7636684.861747535, 1018433.434877821 7636684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
471,"POLYGON ((1028433.434877821 7626684.861747535, 1028433.434877821 7636684.861747535, 1018433.434877821 7636684.861747535, 1018433.434877821 7626684.861747535, 1028433.434877821 7626684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
472,"POLYGON ((1028433.434877821 7636684.861747535, 1028433.434877821 7646684.861747535, 1018433.434877821 7646684.861747535, 1018433.434877821 7636684.861747535, 1028433.434877821 7636684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
473,"POLYGON ((1028433.434877821 7646684.861747535, 1028433.434877821 7656684.861747535, 1018433.434877821 7656684.861747535, 1018433.434877821 7646684.861747535, 1028433.434877821 7646684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
515,"POLYGON ((1038433.434877821 7616684.861747535, 1038433.434877821 7626684.861747535, 1028433.434877821 7626684.861747535, 1028433.434877821 7616684.861747535, 1038433.434877821 7616684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
516,"POLYGON ((1038433.434877821 7626684.861747535, 1038433.434877821 7636684.861747535, 1028433.434877821 7636684.861747535, 1028433.434877821 7626684.861747535, 1038433.434877821 7626684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
517,"POLYGON ((1038433.434877821 7636684.861747535, 1038433.434877821 7646684.861747535, 1028433.434877821 7646684.861747535, 1028433.434877821 7636684.861747535, 1038433.434877821 7636684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
518,"POLYGON ((1038433.434877821 7646684.861747535, 1038433.434877821 7656684.861747535, 1028433.434877821 7656684.861747535, 1028433.434877821 7646684.861747535, 1038433.434877821 7646684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
562,"POLYGON ((1048433.434877821 7606684.861747535, 1048433.434877821 7616684.861747535, 1038433.434877821 7616684.861747535, 1038433.434877821 7606684.861747535, 1048433.434877821 7606684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
563,"POLYGON ((1048433.434877821 7616684.861747535, 1048433.434877821 7626684.861747535, 1038433.434877821 7626684.861747535, 1038433.434877821 7616684.861747535, 1048433.434877821 7616684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
564,"POLYGON ((1048433.434877821 7626684.861747535, 1048433.434877821 7636684.861747535, 1038433.434877821 7636684.861747535, 1038433.434877821 7626684.861747535, 1048433.434877821 7626684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
565,"POLYGON ((1048433.434877821 7636684.861747535, 1048433.434877821 7646684.861747535, 1038433.434877821 7646684.861747535, 1038433.434877821 7636684.861747535, 1048433.434877821 7636684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
566,"POLYGON ((1048433.434877821 7646684.861747535, 1048433.434877821 7656684.861747535, 1038433.434877821 7656684.861747535, 1038433.434877821 7646684.861747535, 1048433.434877821 7646684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
608,"POLYGON ((1058433.434877821 7596684.861747535, 1058433.434877821 7606684.861747535, 1048433.434877821 7606684.861747535, 1048433.434877821 7596684.861747535, 1058433.434877821 7596684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
609,"POLYGON ((1058433.434877821 7606684.861747535, 1058433.434877821 7616684.861747535, 1048433.434877821 7616684.861747535, 1048433.434877821 7606684.861747535, 1058433.434877821 7606684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
610,"POLYGON ((1058433.434877821 7616684.861747535, 1058433.434877821 7626684.861747535, 1048433.434877821 7626684.861747535, 1048433.434877821 7616684.861747535, 1058433.434877821 7616684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
611,"POLYGON ((1058433.434877821 7626684.861747535, 1058433.434877821 7636684.861747535, 1048433.434877821 7636684.861747535, 1048433.434877821 7626684.861747535, 1058433.434877821 7626684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
612,"POLYGON ((1058433.434877821 7636684.861747535, 1058433.434877821 7646684.861747535, 1048433.434877821 7646684.861747535, 1048433.434877821 7636684.861747535, 1058433.434877821 7636684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
613,"POLYGON ((1058433.434877821 7646684.861747535, 1058433.434877821 7656684.861747535, 1048433.434877821 7656684.861747535, 1048433.434877821 7646684.861747535, 1058433.434877821 7646684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
655,"POLYGON ((1068433.434877821 7586684.861747535, 1068433.434877821 7596684.861747535, 1058433.434877821 7596684.861747535, 1058433.434877821 7586684.861747535, 1068433.434877821 7586684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
656,"POLYGON ((1068433.434877821 7596684.861747535, 1068433.434877821 7606684.861747535, 1058433.434877821 7606684.861747535, 1058433.434877821 7596684.861747535, 1068433.434877821 7596684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
657,"POLYGON ((1068433.434877821 7606684.861747535, 1068433.434877821 7616684.861747535, 1058433.434877821 7616684.861747535, 1058433.434877821 7606684.861747535, 1068433.434877821 7606684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
658,"POLYGON ((1068433.434877821 7616684.861747535, 1068433.434877821 7626684.861747535, 1058433.434877821 7626684.861747535, 1058433.434877821 7616684.861747535, 1068433.434877821 7616684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
659,"POLYGON ((1068433.434877821 7626684.861747535, 1068433.434877821 7636684.861747535, 1058433.434877821 7636684.861747535, 1058433.434877821 7626684.861747535, 1068433.434877821 7626684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
660,"POLYGON ((1068433.434877821 7636684.861747535, 1068433.434877821 7646684.861747535, 1058433.434877821 7646684.861747535, 1058433.434877821 7636684.861747535, 1068433.434877821 7636684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
661,"POLYGON ((1068433.434877821 7646684.861747535, 1068433.434877821 7656684.861747535, 1058433.434877821 7656684.861747535, 1058433.434877821 7646684.861747535, 1068433.434877821 7646684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
702,"POLYGON ((1078433.434877821 7596684.861747535, 1078433.434877821 7606684.861747535, 1068433.434877821 7606684.861747535, 1068433.434877821 7596684.861747535, 1078433.434877821 7596684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
703,"POLYGON ((1078433.434877821 7606684.861747535, 1078433.434877821 7616684.861747535, 1068433.434877821 7616684.861747535, 1068433.434877821 7606684.861747535, 1078433.434877821 7606684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
704,"POLYGON ((1078433.434877821 7616684.861747535, 1078433.434877821 7626684.861747535, 1068433.434877821 7626684.861747535, 1068433.434877821 7616684.861747535, 1078433.434877821 7616684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
705,"POLYGON ((1078433.434877821 7626684.861747535, 1078433.434877821 7636684.861747535, 1068433.434877821 7636684.861747535, 1068433.434877821 7626684.861747535, 1078433.434877821 7626684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
706,"POLYGON ((1078433.434877821 7636684.861747535, 1078433.434877821 7646684.861747535, 1068433.434877821 7646684.861747535, 1068433.434877821 7636684.861747535, 1078433.434877821 7636684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
750,"POLYGON ((1088433.434877821 7606684.861747535, 1088433.434877821 7616684.861747535, 1078433.434877821 7616684.861747535, 1078433.434877821 7606684.861747535, 1088433.434877821 7606684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
751,"POLYGON ((1088433.434877821 7616684.861747535, 1088433.434877821 7626684.861747535, 1078433.434877821 7626684.861747535, 1078433.434877821 7616684.861747535, 1088433.434877821 7616684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
752,"POLYGON ((1088433.434877821 7626684.861747535, 1088433.434877821 7636684.861747535, 1078433.434877821 7636684.861747535, 1078433.434877821 7626684.861747535, 1088433.434877821 7626684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
753,"POLYGON ((1088433.434877821 7636684.861747535, 1088433.434877821 7646684.861747535, 1078433.434877821 7646684.861747535, 1078433.434877821 7636684.861747535, 1088433.434877821 7636684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
799,"POLYGON ((1098433.434877821 7606684.861747535, 1098433.434877821 7616684.861747535, 1088433.434877821 7616684.861747535, 1088433.434877821 7606684.861747535, 1098433.434877821 7606684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
800,"POLYGON ((1098433.434877821 7616684.861747535, 1098433.434877821 7626684.861747535, 1088433.434877821 7626684.861747535, 1088433.434877821 7616684.861747535, 1098433.434877821 7616684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
801,"POLYGON ((1098433.434877821 7626684.861747535, 1098433.434877821 7636684.861747535, 1088433.434877821 7636684.861747535, 1088433.434877821 7626684.861747535, 1098433.434877821 7626684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
802,"POLYGON ((1098433.434877821 7636684.861747535, 1098433.434877821 7646684.861747535, 1088433.434877821 7646684.861747535, 1088433.434877821 7636684.861747535, 1098433.434877821 7636684.861747535))",42,42,5135,9.6213,56.2763,86.3,22.6,34.0,94.4,87.6,102.7,82.3,71.3,67.5
438,"POLYGON ((1018433.434877821 7756684.861747535, 1018433.434877821 7766684.861747535, 1008433.434877821 7766684.861747535, 1008433.434877821 7756684.861747535, 1018433.434877821 7756684.861747535))",62,62,5085,9.2877,57.0143,68.9,17.8,36.2,60.6,118.0,50.5,100.6,73.5,65.8
439,"POLYGON ((1018433.434877821 7766684.861747535, 1018433.434877821 7776684.861747535, 1008433.434877821 7776684.861747535, 1008433.434877821 7766684.861747535, 1018433.434877821 7766684.861747535))",62,62,5085,9.2877,57.0143,68.9,17.8,36.2,60.6,118.0,50.5,100.6,73.5,65.8
480,"POLYGON ((1028433.434877821 7736684.861747535, 1028433.434877821 7746684.861747535, 1018433.434877821 7746684.861747535, 1018433.434877821 7736684.861747535, 1028433.434877821 7736684.861747535))",62,62,5085,9.2877,57.0143,68.9,17.8,36.2,60.6,118.0,50.5,100.6,73.5,65.8
481,"POLYGON ((1028433.434877821 7746684.861747535, 1028433.434877821 7756684.861747535, 1018433.434877821 7756684.861747535, 1018433.434877821 7746684.861747535, 1028433.434877821 7746684.861747535))",62,62,5085,9.2877,57.0143,68.9,17.8,36.2,60.6,118.0,50.5,100.6,73.5,65.8
482,"POLYGON ((1028433.434877821 7756684.861747535, 1028433.434877821 7766684.861747535, 1018433.434877821 7766684.861747535, 1018433.434877821 7756684.861747535, 1028433.434877821 7756684.861747535))",62,62,5085,9.2877,57.0143,68.9,17.8,36.2,60.6,118.0,50.5,100.6,73.5,65.8
483,"POLYGON ((1028433.434877821 7766684.861747535, 1028433.434877821 7776684.861747535, 1018433.434877821 7776684.861747535, 1018433.434877821 7766684.861747535, 1028433.434877821 7766684.861747535))",62,62,5085,9.2877,57.0143,68.9,17.8,36.2,60.6,118.0,50.5,100.6,73.5,65.8
484,"POLYGON ((1028433.434877821 7776684.861747535, 1028433.434877821 7786684.861747535, 1018433.434877821 7786684.861747535, 1018433.434877821 7776684.861747535, 1028433.434877821 7776684.861747535))",62,62,5085,9.2877,57.0143,68.9,17.8,36.2,60.6,118.0,50.5,100.6,73.5,65.8
528,"POLYGON ((1038433.434877821 7746684.861747535, 1038433.434877821 7756684.861747535, 1028433.434877821 7756684.861747535, 1028433.434877821 7746684.861747535, 1038433.434877821 7746684.861747535))",62,62,5085,9.2877,57.0143,68.9,17.8,36.2,60.6,118.0,50.5,100.6,73.5,65.8
529,"POLYGON ((1038433.434877821 7756684.861747535, 1038433.434877821 7766684.861747535, 1028433.434877821 7766684.861747535, 1028433.434877821 7756684.861747535, 1038433.434877821 7756684.861747535))",62,62,5085,9.2877,57.0143,68.9,17.8,36.2,60.6,118.0,50.5,100.6,73.5,65.8
530,"POLYGON ((1038433.434877821 7766684.861747535, 1038433.434877821 7776684.861747535, 1028433.434877821 7776684.861747535, 1028433.434877821 7766684.861747535, 1038433.434877821 7766684.861747535))",62,62,5085,9.2877,57.0143,68.9,17.8,36.2,60.6,118.0,50.5,100.6,73.5,65.8
531,"POLYGON ((1038433.434877821 7776684.861747535, 1038433.434877821 7786684.861747535, 1028433.434877821 7786684.861747535, 1028433.434877821 7776684.861747535, 1038433.434877821 7776684.861747535))",62,62,5085,9.2877,57.0143,68.9,17.8,36.2,60.6,118.0,50.5,100.6,73.5,65.8
532,"POLYGON ((1038433.434877821 7786684.861747535, 1038433.434877821 7796684.861747535, 1028433.434877821 7796684.861747535, 1028433.434877821 7786684.861747535, 1038433.434877821 7786684.861747535))",62,62,5085,9.2877,57.0143,68.9,17.8,36.2,60.6,118.0,50.5,100.6,73.5,65.8
576,"POLYGON ((1048433.434877821 7746684.861747535, 1048433.434877821 7756684.861747535, 1038433.434877821 7756684.861747535, 1038433.434877821 7746684.861747535, 1048433.434877821 7746684.861747535))",62,62,5085,9.2877,57.0143,68.9,17.8,36.2,60.6,118.0,50.5,100.6,73.5,65.8
577,"POLYGON ((1048433.434877821 7756684.861747535, 1048433.434877821 7766684.861747535, 1038433.434877821 7766684.861747535, 1038433.434877821 7756684.861747535, 1048433.434877821 7756684.861747535))",62,62,5085,9.2877,57.0143,68.9,17.8,36.2,60.6,118.0,50.5,100.6,73.5,65.8
578,"POLYGON ((1048433.434877821 7766684.861747535, 1048433.434877821 7776684.861747535, 1038433.434877821 7776684.861747535, 1038433.434877821 7766684.861747535, 1048433.434877821 7766684.861747535))",62,62,5085,9.2877,57.0143,68.9,17.8,36.2,60.6,118.0,50.5,100.6,73.5,65.8
579,"POLYGON ((1048433.434877821 7776684.861747535, 1048433.434877821 7786684.861747535, 1038433.434877821 7786684.861747535, 1038433.434877821 7776684.861747535, 1048433.434877821 7776684.861747535))",62,62,5085,9.2877,57.0143,68.9,17.8,36.2,60.6,118.0,50.5,100.6,73.5,65.8
